UID	CMPD_ID	ISOMER_ID	CLUSTER_ID	ENERGY	INCHI_KEY	CANON_SMILES	ISO_SMILES
AD3CC00702095-I00-C00	AD3CC00702095	0	0	31.209882716043527	GAMWRQZPJNPVPI-UHFFFAOYSA-N	CCC(C)Nc1cc(-c2nc3cc(C)c(C)cc3nc2-c2ccc(F)cc2)ccn1	CC[C@@H](C)Nc1cc(-c2nc3cc(C)c(C)cc3nc2-c2ccc(F)cc2)ccn1
AD3CC00702116-I00-C01	AD3CC00702116	0	1	71.01716809765644	YBHHLYSIOSEZEX-UHFFFAOYSA-N	CC(C)Nc1cc(-c2nc3cc(Cl)c(Cl)cc3nc2-c2ccc(F)cc2)ccn1	CC(C)Nc1cc(-c2nc3cc(Cl)c(Cl)cc3nc2-c2ccc(F)cc2)ccn1
AD3CC00709293-I00-C00	AD3CC00709293	0	0	10.646379035614114	XHIONLOUAROPEB-UHFFFAOYSA-N	CC(C)c1nnc2ccc(C(=O)Nc3cc(F)cc(F)c3)cn12	CC(C)c1nnc2ccc(C(=O)Nc3cc(F)cc(F)c3)cn12
AD3CC00711355-I00-C00	AD3CC00711355	0	0	44.73310618430023	SIKKUKPHFOGWLT-UHFFFAOYSA-N	CNC(=O)c1ccc(C)c(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1	CNC(=O)c1ccc(C)c(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)c1
AD3CC00713929-I00-C00	AD3CC00713929	0	0	86.75659538334263	GLDPXWNDIUPOHH-UHFFFAOYSA-N	CC(C)(C)c1cc(NC(=O)c2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)n(-c2ccccc2)n1	CC(C)(C)c1cc(NC(=O)c2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)n(-c2ccccc2)n1
AD3CC00714947-I00-C00	AD3CC00714947	0	0	65.93059951696006	FJRVNDKOZKLFNC-UHFFFAOYSA-N	Cc1ccc(-c2[nH]c(C(F)(F)F)nc2C(=O)Nc2ccc(C)c(Nc3ccc4ncn(C)c(=O)c4c3)c2)cc1F	Cc1ccc(-c2[nH]c(C(F)(F)F)nc2C(=O)Nc2ccc(C)c(Nc3ccc4ncn(C)c(=O)c4c3)c2)cc1F
AD3CC00714981-I00-C00	AD3CC00714981	0	0	46.90029964704478	KIXUFBQGTOJIJC-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2nc(-c3ccccc3)[nH]c2-c2ccccc2)cc1Nc1ccc2ncn(C)c(=O)c2c1	Cc1ccc(NC(=O)c2nc(-c3ccccc3)[nH]c2-c2ccccc2)cc1Nc1ccc2ncn(C)c(=O)c2c1
AD3CC00716367-I00-C01	AD3CC00716367	0	1	125.0987696638215	GABSKDICOCQBIZ-UHFFFAOYSA-N	CN(C)C(=O)C(=O)c1nn(C)c2cc(Cl)c(C(=O)N3CCC(Cc4ccc(F)cc4)CC3)cc12	CN(C)C(=O)C(=O)c1nn(C)c2cc(Cl)c(C(=O)N3CCC(Cc4ccc(F)cc4)CC3)cc12
AD3CC00717756-I00-C02	AD3CC00717756	0	2	31.63396505399493	IFYDDUABVTWOCJ-UHFFFAOYSA-N	COc1ccc(CCNc2nnc(Sc3ncc([N+](=O)[O-])s3)s2)cc1OC	COc1ccc(CCNc2nnc(Sc3ncc([N+](=O)[O-])s3)s2)cc1OC
AD3CC00717807-I00-C00	AD3CC00717807	0	0	-16.755839999026882	WUIDPYLIBFVBIQ-UHFFFAOYSA-N	CCC(C)Nc1nnc(Sc2ncc([N+](=O)[O-])s2)s1	CC[C@@H](C)Nc1nnc(Sc2ncc([N+](=O)[O-])s2)s1
AD3CC00718112-I01-C00	AD3CC00718112	1	0	204.8018146626873	WMPPEZSRXIQKHT-YHOPASQISA-N	C[C@H]1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)[C@H](C)CN1C(C)(C#N)c1ccc(F)cc1	C[C@H]1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)[C@H](C)CN1[C@](C)(C#N)c1ccc(F)cc1
AD3CC00727151-I00-C00	AD3CC00727151	0	0	91.04915519871294	ZSBXRUMZMZJCRU-UHFFFAOYSA-N	COc1cc2c(cc1Cl)CCN=C2c1cccc(Cl)c1	COc1cc2c(cc1Cl)CCN=C2c1cccc(Cl)c1
AD3CC00728436-I00-C00	AD3CC00728436	0	0	67.2758005888871	IEDSFKUOLQRVGX-UHFFFAOYSA-N	Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccccc1C#N	Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccccc1C#N
AD3CC00731872-I00-C01	AD3CC00731872	0	1	-40.33056737133808	AAZAJVOLEKFYBH-UHFFFAOYSA-N	CN(C)C(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1	CN(C)C(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1
AD3CC00733425-I00-C05	AD3CC00733425	0	5	-9.308250965535226	MZDVFSSURVBLHN-OIEGUCRUSA-N	C[C@H](Nc1cc(N(Cc2ccc(F)cc2)C(=O)N2CCC3C=CC=CC3C2)ccn1)c1ccccc1	C[C@H](Nc1cc(N(Cc2ccc(F)cc2)C(=O)N2CC[C@@H]3C=CC=C[C@@H]3C2)ccn1)c1ccccc1
AD3CC00733427-I00-C02	AD3CC00733427	0	2	-65.84125629180929	KILDPOAUKNGBJP-KRWDZBQOSA-N	CCc1cccc(C(=O)N(CC)c2ccnc(N[C@@H](C)c3ccccc3)n2)c1	CCc1cccc(C(=O)N(CC)c2ccnc(N[C@@H](C)c3ccccc3)n2)c1
AD3CC00733428-I00-C00	AD3CC00733428	0	0	-60.77214940927679	SPDBIAHMMLKEIL-KRWDZBQOSA-N	CCN(C(=O)c1cccc(C2CC2)c1)c1ccnc(N[C@@H](C)c2ccccc2)n1	CCN(C(=O)c1cccc(C2CC2)c1)c1ccnc(N[C@@H](C)c2ccccc2)n1
AD3CC00733664-I01-C06	AD3CC00733664	1	6	-54.5969588096385	SKEURRLOHPAPTR-UHFFFAOYSA-N	CCC(COC)Nc1nccc(N(CC2CCNCC2)C(=O)c2ccc3c(c2)CCO3)n1	CC[C@H](COC)Nc1nccc(N(CC2CCNCC2)C(=O)c2ccc3c(c2)CCO3)n1
AD3CC00734197-I00-C02	AD3CC00734197	0	2	-61.15599391066761	VUKHGIZGZZHJES-SFHVURJKSA-N	CCN(C(=O)c1ccc(C)c(C)c1)c1ccnc(N[C@@H](C)c2ccccc2)n1	CCN(C(=O)c1ccc(C)c(C)c1)c1ccnc(N[C@@H](C)c2ccccc2)n1
AD3CC00747744-I00-C00	AD3CC00747744	0	0	15.89673148134753	YCLBKVIKAJIQDV-UHFFFAOYSA-N	O=C(NCc1ccccc1O)c1cc(C(=O)c2ccccc2F)c[nH]1	O=C(NCc1ccccc1O)c1cc(C(=O)c2ccccc2F)c[nH]1
AD3CC00747773-I00-C00	AD3CC00747773	0	0	62.191572919613385	JONPLOXVIREWEK-UHFFFAOYSA-N	O=C(Nc1c(F)cccc1F)c1cc(C(=O)c2ccccc2F)c[nH]1	O=C(Nc1c(F)cccc1F)c1cc(C(=O)c2ccccc2F)c[nH]1
AD3CC00778535-I00-C00	AD3CC00778535	0	0	218.3317571501498	GCBLXOYMYLHGMF-UHFFFAOYSA-N	COc1c(NC(=O)C(=O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc(C(C)(C)C)cc1C(=O)NC1CC1	COc1c(NC(=O)C(=O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc(C(C)(C)C)cc1C(=O)NC1CC1
AD3CC00778865-I00-C01	AD3CC00778865	0	1	42.85882887197306	QQVDBOJAHUNOKC-UHFFFAOYSA-N	CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CNC(=O)c3ccccc3)c2)n1	CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CNC(=O)c3ccccc3)c2)n1
AD3CC00778919-I01-C00	AD3CC00778919	1	0	13.774880640880577	GMJCCMACNPNZPZ-UHFFFAOYSA-N	CC(=O)NC(C)C(=O)NCc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccccc2)c1	CC(=O)N[C@H](C)C(=O)NCc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccccc2)c1
AD3CC00778973-I00-C01	AD3CC00778973	0	1	-35.8209195570371	WJVSWJYONNRMOR-UHFFFAOYSA-N	CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CNS(C)(=O)=O)c2)n1	CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CNS(C)(=O)=O)c2)n1
AD3CC00779038-I00-C01	AD3CC00779038	0	1	2.1574014258397023	UAMJQKNTOMGFCG-UHFFFAOYSA-N	CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CN3CCOC3=O)c2)n1	CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CN3CCOC3=O)c2)n1
AD3CC00779040-I00-C00	AD3CC00779040	0	0	28.39475945889759	ABMXKXQKGDYUBE-UHFFFAOYSA-N	Cc1nccn1CC(=O)NCc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccccc2)c1	Cc1nccn1CC(=O)NCc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccccc2)c1
AD3CC00781107-I00-C00	AD3CC00781107	0	0	131.23396396238778	VQIBSZYZJIEVJB-UHFFFAOYSA-N	CNC(=O)c1cc(Oc2ccc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)cc2)ccn1	CNC(=O)c1cc(Oc2ccc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)cc2)ccn1
AD3CC00781148-I00-C00	AD3CC00781148	0	0	51.43221807854763	CYTGCHOMPXDYOU-UHFFFAOYSA-N	O=C(Nc1ccc(OCCN2CCOCC2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1	O=C(Nc1ccc(OCCN2CCOCC2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1
AD3CC00784145-I00-C00	AD3CC00784145	0	0	18.940733123533526	VDTACYBUGLTWCI-SFHVURJKSA-N	O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1	O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCC4CC4)nn23)cc1
AD3CC00790275-I00-C00	AD3CC00790275	0	0	111.38461819504352	AZOLAYLFIHNBPQ-UHFFFAOYSA-N	CN(c1ccc(F)cc1)c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O	CN(c1ccc(F)cc1)c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O
AD3CC00791102-I00-C00	AD3CC00791102	0	0	-100.08445697180568	OMHJGTNHFKDJLB-UHFFFAOYSA-N	CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ncc(C)s4)ccc3C)c2c1C	CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ncc(C)s4)ccc3C)c2c1C
AD3CC00793023-I00-C00	AD3CC00793023	0	0	-120.20285539178909	RZZSNJOJUZDASK-UHFFFAOYSA-N	CCCNc1ncc(-c2cc(-c3ccccc3F)nc(N)n2)s1	CCCNc1ncc(-c2cc(-c3ccccc3F)nc(N)n2)s1
AD3CC00794230-I00-C01	AD3CC00794230	0	1	47.21332372435745	RUSLPMKOXLTKJR-MUUNZHRXSA-N	CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)N3C(=O)OC[C@@H]3c3ccccc3)c2)n1	CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)N3C(=O)OC[C@@H]3c3ccccc3)c2)n1
AD3CC00794559-I00-C01	AD3CC00794559	0	1	45.82592856948676	LUZMARQWKNWLOX-UHFFFAOYSA-N	NC(=O)Cc1cccc(-n2nc(-c3cccs3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1	NC(=O)Cc1cccc(-n2nc(-c3cccs3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1
AD3CC00795005-I00-C01	AD3CC00795005	0	1	54.74534665087827	AEWPDVCXMSQUFE-UHFFFAOYSA-N	CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CCN)c2)n1	CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CCN)c2)n1
AD3CC00796234-I00-C00	AD3CC00796234	0	0	-32.68529457760989	WLPCYHBGURAENO-UHFFFAOYSA-N	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCCCO	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCCCO
AD3CC00796365-I00-C00	AD3CC00796365	0	0	-53.99973923503805	CPRBKHRDCHFEQX-UHFFFAOYSA-N	COC(=O)CCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1	COC(=O)CCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1
AD3CC00796408-I00-C00	AD3CC00796408	0	0	-21.93586359999752	YPFWINVIAQTKEZ-UHFFFAOYSA-N	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CCCC3)c2)n1C	CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CCCC3)c2)n1C
AD3CC00798838-I00-C00	AD3CC00798838	0	0	33.65299028606684	RYGONSQYUUISGP-UHFFFAOYSA-N	COc1ccc(CC(=O)Nc2ccsc2-c2cn(C)cn2)cc1	COc1ccc(CC(=O)Nc2ccsc2-c2cn(C)cn2)cc1
AD3CC01163159-I00-C00	AD3CC01163159	0	0	76.17528893040915	INACEQVBTOQUCT-UHFFFAOYSA-N	Cc1cccc(-c2nn(CC(=O)Nc3cccc(C(N)=O)c3)cc2-c2ccc3ncccc3c2)n1	Cc1cccc(-c2nn(CC(=O)Nc3cccc(C(N)=O)c3)cc2-c2ccc3ncccc3c2)n1
AD3CC01163169-I00-C01	AD3CC01163169	0	1	90.00166910146575	PUXRSIDDRZBBRE-UHFFFAOYSA-N	Cc1cccc(-c2nn(CCC(=S)Nc3ccccc3)cc2-c2ccc3ncccc3c2)n1	Cc1cccc(-c2nn(CCC(=S)Nc3ccccc3)cc2-c2ccc3ncccc3c2)n1
AD3CC01165662-I00-C00	AD3CC01165662	0	0	-11.465661578793782	DRMJRHUMYBYDIX-AREMUKBSSA-N	CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc([S@@+](C)[O-])n2C)ccn1	CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc([S@@+](C)[O-])n2C)ccn1
AD3CC01165667-I00-C00	AD3CC01165667	0	0	-19.89342665281822	FSGQSNMSKKPBHY-VWLOTQADSA-N	CC(=O)Nc1cc(-c2[nH]c([S@+](C)[O-])nc2-c2ccc(F)cc2)ccn1	CC(=O)Nc1cc(-c2[nH]c([S@+](C)[O-])nc2-c2ccc(F)cc2)ccn1
AD3CC01165670-I00-C00	AD3CC01165670	0	0	14.553055267048324	CHQVABOBZWQZHI-YTTGMZPUSA-N	C[S@+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccc(F)cc3)c2)[nH]1	C[S@+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccc(F)cc3)c2)[nH]1
AD3CC01165720-I00-C00	AD3CC01165720	0	0	-10.106731913715644	NURXYAPXMPWIJA-MUUNZHRXSA-N	C[S@@+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)[nH]1	C[S@@+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)[nH]1
AD3CC01165723-I00-C00	AD3CC01165723	0	0	-8.290302428488834	ZLNJDCUVNHTGKQ-PMERELPUSA-N	CC(C)[S@+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)[nH]1	CC(C)[S@+]([O-])c1nc(-c2ccc(F)cc2)c(-c2ccnc(NC3CCCCC3)c2)[nH]1
AD3CC01165730-I00-C00	AD3CC01165730	0	0	-5.011349681541012	ZBJPQFVITVEFPP-PFUSGODGSA-N	CC(C)[C@@H](C)Nc1cc(-c2[nH]c([S@@+](C)[O-])nc2-c2ccc(F)cc2)ccn1	CC(C)[C@@H](C)Nc1cc(-c2[nH]c([S@@+](C)[O-])nc2-c2ccc(F)cc2)ccn1
AD3CC01165736-I00-C01	AD3CC01165736	0	1	9.025698313997523	LDYVDKCSGKMMHS-JGVYIQDASA-N	C[C@H](Nc1cc(-c2[nH]c([S@+](C)[O-])nc2-c2ccc(F)cc2)ccn1)c1ccccc1	C[C@H](Nc1cc(-c2[nH]c([S@+](C)[O-])nc2-c2ccc(F)cc2)ccn1)c1ccccc1
AD3CC01167394-I00-C00	AD3CC01167394	0	0	-11.268259167415357	YIUXEBHDDTWONL-UHFFFAOYSA-N	O=C(Nc1n[nH]c2nc(Oc3ccc(F)cc3F)ncc12)C1CCCC1	O=C(Nc1n[nH]c2nc(Oc3ccc(F)cc3F)ncc12)C1CCCC1
AD3CC01167464-I00-C00	AD3CC01167464	0	0	-30.87393176798609	ZFUUCXNBMNENRZ-UHFFFAOYSA-N	CC(=O)N1CCC(Nc2n[nH]c3nc(Oc4ccc(F)cc4F)ncc23)CC1	CC(=O)N1CCC(Nc2n[nH]c3nc(Oc4ccc(F)cc4F)ncc23)CC1
AD3CC01174491-I00-C00	AD3CC01174491	0	0	35.11040233984455	IQMVOVPKAFAHFK-UHFFFAOYSA-N	Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Br)c1=O	Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Br)c1=O
AD3CC01175828-I00-C01	AD3CC01175828	0	1	110.26292813281538	LJRWEWAERUZBPM-UHFFFAOYSA-N	Cc1cc(OCc2ccccc2)c(Br)c(=O)n1-c1c(Cl)cccc1Cl	Cc1cc(OCc2ccccc2)c(Br)c(=O)n1-c1c(Cl)cccc1Cl
AD3CC01175899-I00-C00	AD3CC01175899	0	0	74.71685459804407	KTPQPAGLITZOAF-UHFFFAOYSA-N	Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1cccc(CN)c1	Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1cccc(CN)c1
AD3CC01175904-I00-C00	AD3CC01175904	0	0	69.35615132346139	SDCBHCVRLBVZQX-UHFFFAOYSA-N	Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1ccc(C(N)=O)cc1	Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1ccc(C(N)=O)cc1
AD3CC01175905-I00-C00	AD3CC01175905	0	0	73.57972741723367	FYYYZUBSDRZBNG-UHFFFAOYSA-N	CNC(=O)c1ccc(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)cc1	CNC(=O)c1ccc(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)cc1
AD3CC01179931-I00-C00	AD3CC01179931	0	0	-8.290870938372807	KIMDKFOBPWJXPJ-UHFFFAOYSA-N	Cc1ccc(C(=O)O)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12	Cc1ccc(C(=O)O)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12
AD3CC01179939-I00-C00	AD3CC01179939	0	0	-13.915205489877494	FRJDUOUUAITKDG-UHFFFAOYSA-N	CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccc(F)cc4)c(C)c23)c1	CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccc(F)cc4)c(C)c23)c1
AD3CC01182895-I00-C00	AD3CC01182895	0	0	84.8262142294676	GDGRRDMNAXWFDD-UHFFFAOYSA-N	Nc1c2c(=O)[nH]c(-c3ccccc3)cc2nn1-c1ccccc1	Nc1c2c(=O)[nH]c(-c3ccccc3)cc2nn1-c1ccccc1
AD3CC01187503-I00-C02	AD3CC01187503	0	2	99.43630891496696	XZIUCFXXNUZGBF-UHFFFAOYSA-N	Cc1cccc(-c2nn(CCC(=O)Nc3ccccc3)cc2-c2ccc3nccnc3c2)n1	Cc1cccc(-c2nn(CCC(=O)Nc3ccccc3)cc2-c2ccc3nccnc3c2)n1
AD3CC01244479-I00-C00	AD3CC01244479	0	0	64.18390723269998	ORSVKQJCCMYVFZ-UHFFFAOYSA-N	Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)o1	Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCCC3)c2)o1
AD3CC01244482-I00-C01	AD3CC01244482	0	1	40.60063542056978	VSDXGCTVWYRYCN-UHFFFAOYSA-N	Cc1cnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1	Cc1cnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1
AD3CC01246566-I00-C00	AD3CC01246566	0	0	29.989739087853664	IEBYVNREWYKJJR-UHFFFAOYSA-N	Cc1cc(NS(C)(=O)=O)ccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-]	Cc1cc(NS(C)(=O)=O)ccc1-c1c2nccc(-c3ccc(F)cc3F)c2cc[n+]1[O-]
AD3CC01251705-I00-C00	AD3CC01251705	0	0	-17.358644432596712	QMQOECAQCLFDFB-UHFFFAOYSA-N	CC(C)(C)c1cc(C(=O)N2CCNC(=O)CC2)c(NC(=O)Nc2ccc(C#N)cc2Cl)s1	CC(C)(C)c1cc(C(=O)N2CCNC(=O)CC2)c(NC(=O)Nc2ccc(C#N)cc2Cl)s1
AD3CC01251708-I00-C01	AD3CC01251708	0	1	-4.877058038429632	AIMPIOYNXLAVIB-UHFFFAOYSA-N	CN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O	CN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O
AD3CC01259045-I00-C00	AD3CC01259045	0	0	-70.33647464911111	VYOMWAWIBCGOKB-BJHJDKERSA-N	CC(C)Nc1ncc2nc(Nc3c(F)cc(F)cc3F)n([C@H]3CC[C@@H](C(N)=O)CC3)c2n1	CC(C)Nc1ncc2nc(Nc3c(F)cc(F)cc3F)n([C@H]3CC[C@@H](C(N)=O)CC3)c2n1
AD3CC01259055-I00-C00	AD3CC01259055	0	0	-41.64565026681014	WDKKBALXHJZPGS-CWSKOGRWSA-N	C[C@]1(O)CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCOCC4)c3n2)CC1	C[C@]1(O)CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCOCC4)c3n2)CC1
AD3CC01315581-I00-C00	AD3CC01315581	0	0	141.32714075243155	UHANRLPBXKNFEE-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2ccccc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O	Cc1ccc(NC(=O)c2ccccc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O
AD3CC01315582-I00-C00	AD3CC01315582	0	0	141.47357366394615	UEAUYQCUAUXUNU-UHFFFAOYSA-N	COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1	COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1
AD3CC01315584-I00-C00	AD3CC01315584	0	0	154.99616750595567	JQJUKNZIDWSPSQ-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O	Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O
AD3CC01315587-I00-C00	AD3CC01315587	0	0	109.44243291457369	VDFIDAZBTUTWTF-UHFFFAOYSA-N	Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O	Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
AD3CC01315587-I00-C00	AD3CC01315587	0	0	109.44243291457369	VDFIDAZBTUTWTF-UHFFFAOYSA-N	Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O	Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O
AD3CC01315591-I00-C00	AD3CC01315591	0	0	110.4840139699046	POFNONHQILAECE-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2ccoc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O	Cc1ccc(NC(=O)c2ccoc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O
AD3CC01315595-I00-C00	AD3CC01315595	0	0	92.27495689129316	YWEDUCUAPALBPW-UHFFFAOYSA-N	Cc1cnc(NC(=O)c2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)s1	Cc1cnc(NC(=O)c2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)s1
AD3CC01319717-I00-C01	AD3CC01319717	0	1	35.09912426844057	FIANCLIRVGODNB-UHFFFAOYSA-N	COCCCNc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1	COCCCNc1cc(-c2oc3ccccc3c(=O)c2-c2ccc(F)cc2)ccn1
AD3CC01319720-I00-C00	AD3CC01319720	0	0	33.63362709707643	STJGTIXQJGXCFL-UHFFFAOYSA-N	O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NC3CCOCC3)c2)oc2ccccc12	O=c1c(-c2ccc(F)cc2)c(-c2ccnc(NC3CCOCC3)c2)oc2ccccc12
AD3CC01328823-I00-C00	AD3CC01328823	0	0	20.546752023010267	YTSDNPLOCDVGNB-UHFFFAOYSA-N	COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1	COc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1
AD3CC01361755-I00-C00	AD3CC01361755	0	0	95.8604721038396	GNSXPHIFEOSWHN-UHFFFAOYSA-N	COc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3N)cc1CC2	COc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3N)cc1CC2
AD3CC01361757-I00-C00	AD3CC01361757	0	0	110.26782741951632	CKMOSVVHCJYVNV-UHFFFAOYSA-N	COc1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3Cl)cc1CC2	COc1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3Cl)cc1CC2
AD3CC01361766-I00-C00	AD3CC01361766	0	0	114.4696990718344	LUUBNDHNKVVNBT-UHFFFAOYSA-N	COc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(F)c3F)cc1CC2	COc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(F)c3F)cc1CC2
